idx,submittime,costtime,source,detail,text_id,M1-1,M1-2,M1-3,M1-4,M1-5,M1-6,M2-1,M2-2,M2-3,M2-4,M2-5,M2-6,M3-1,M3-2,M3-3,M3-4,M3-5,M4-1,M4-2,M4-3,M4-4,total_score,text,label,emotion,M1,M2,M3,M4
187,2020/3/26 19:14:13,299秒,样本服务,,5,1,4,2,3,1,2,4,4,3,1,3,4,3,1,2,1,3,4,4,2,4,56,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,13,19,10,14
188,2020/3/26 19:14:25,185秒,样本服务,,2,1,2,1,2,2,3,4,4,3,4,2,3,4,3,3,1,3,3,4,2,1,55,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,11,20,14,10
189,2020/3/26 19:14:56,217秒,样本服务,,4,2,3,2,2,3,2,2,2,3,3,3,2,2,2,3,2,2,2,2,3,2,49,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,14,15,11,9
190,2020/3/26 19:16:15,182秒,样本服务,,4,3,2,3,4,3,2,3,4,4,4,3,4,3,4,3,3,4,1,3,4,3,67,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,17,22,17,11
191,2020/3/26 19:16:15,196秒,样本服务,,1,3,4,2,3,1,4,2,1,3,2,4,1,2,4,3,1,3,1,3,2,4,53,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,17,13,13,10
192,2020/3/26 19:17:22,185秒,样本服务,,5,3,2,2,3,2,3,3,4,2,4,3,3,2,2,3,1,2,2,3,3,3,55,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,15,19,10,11
193,2020/3/26 19:17:44,182秒,样本服务,,3,2,1,2,1,2,2,3,4,4,3,4,3,4,3,4,2,1,2,2,3,2,54,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,10,21,14,9
194,2020/3/26 19:18:16,241秒,样本服务,,3,3,2,2,3,2,2,3,2,3,2,3,3,3,2,3,1,1,3,3,3,3,52,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,14,16,10,12
195,2020/3/26 19:18:20,185秒,样本服务,,2,3,3,2,3,4,3,2,3,2,2,4,4,3,3,4,2,2,2,3,3,2,59,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,18,17,14,10
196,2020/3/26 19:18:20,182秒,样本服务,,1,4,3,2,3,3,2,4,3,3,4,3,3,4,2,3,2,2,2,3,4,3,62,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,17,20,13,12
197,2020/3/26 19:19:01,4007秒,样本服务,,1,2,2,1,3,2,2,3,3,3,4,3,3,3,4,4,1,2,2,3,2,3,55,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,12,19,14,10
198,2020/3/26 19:19:24,185秒,样本服务,,5,2,2,2,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,2,3,2,54,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,14,17,13,10
199,2020/3/26 19:19:39,195秒,样本服务,,4,3,3,2,3,3,3,3,4,3,3,3,3,2,3,3,2,3,3,3,3,3,61,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,17,19,13,12
200,2020/3/26 19:21:00,267秒,样本服务,,3,3,4,3,4,4,3,4,3,3,4,3,4,3,4,3,2,3,3,4,3,4,71,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,21,21,15,14
201,2020/3/26 19:21:25,182秒,样本服务,,5,3,2,4,3,4,3,1,4,3,1,2,4,4,2,3,3,4,3,4,3,2,62,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,19,15,16,12
202,2020/3/27 9:33:19,182秒,样本服务,,1,2,2,2,1,1,3,4,4,1,4,3,4,2,2,2,3,2,4,4,3,2,55,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,11,20,11,13
203,2020/3/27 9:33:34,189秒,样本服务,,4,3,3,4,3,4,4,3,2,3,1,4,3,4,3,4,3,2,4,2,3,4,66,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,21,16,16,13
204,2020/3/27 9:33:47,210秒,样本服务,,2,1,2,2,1,1,4,4,3,2,4,4,3,4,2,4,1,2,1,2,3,1,51,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,11,20,13,7
205,2020/3/27 9:35:34,181秒,样本服务,,2,3,3,2,3,3,4,3,4,2,4,4,4,2,2,3,2,3,2,3,4,2,62,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,18,21,12,11
206,2020/3/27 9:35:40,183秒,样本服务,,1,2,3,2,2,2,3,4,4,4,3,4,4,3,2,4,2,1,1,3,2,3,58,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,14,23,12,9
207,2020/3/27 9:36:44,183秒,样本服务,,4,3,2,3,3,3,2,3,2,2,3,3,3,2,3,3,2,2,2,3,3,3,55,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,16,16,12,11
208,2020/3/27 9:37:45,182秒,样本服务,,5,3,2,3,2,3,2,2,3,2,4,3,1,4,2,4,3,2,1,4,1,3,54,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,15,15,15,9
209,2020/3/27 9:37:52,182秒,样本服务,,3,1,2,1,1,2,3,3,2,3,4,4,2,4,3,2,1,1,2,2,1,1,45,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,10,18,11,6
210,2020/3/27 9:38:47,182秒,样本服务,,2,3,3,3,4,3,4,4,4,3,4,4,4,3,2,3,2,2,2,1,1,2,61,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,20,23,12,6
211,2020/3/27 9:39:16,216秒,样本服务,,3,1,2,2,4,3,2,3,4,3,1,4,4,1,2,2,1,2,3,4,3,4,55,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,14,19,8,14
212,2020/3/27 9:40:10,182秒,样本服务,,1,4,4,4,4,4,4,3,3,2,4,4,3,3,4,4,4,4,3,3,4,3,75,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,24,19,19,13
213,2020/3/27 9:43:09,181秒,样本服务,,5,3,4,2,4,2,4,2,3,3,2,4,3,2,2,3,2,4,3,2,3,3,60,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,19,17,13,11
214,2020/3/27 9:43:42,329秒,样本服务,,5,3,3,4,3,4,3,4,4,4,2,3,3,4,4,4,3,3,2,3,3,4,70,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,20,20,18,12
