idx,submittime,costtime,source,detail,text_id,M1-1,M1-2,M1-3,M1-4,M1-5,M1-6,M2-1,M2-2,M2-3,M2-4,M2-5,M2-6,M3-1,M3-2,M3-3,M3-4,M3-5,M4-1,M4-2,M4-3,M4-4,total_score,text,label,emotion,M1,M2,M3,M4
1,2020/3/26 16:49:01,190秒,样本服务,,1,3,3,3,2,2,1,3,4,4,4,4,4,3,2,2,1,1,2,1,1,2,52,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,14,23,9,6
2,2020/3/26 16:54:37,184秒,样本服务,,5,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,31,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,8,9,7,7
3,2020/3/26 16:57:08,194秒,样本服务,,3,2,3,1,1,2,1,4,3,4,3,1,3,2,1,3,2,1,1,2,3,2,45,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,10,18,9,8
4,2020/3/26 17:02:04,187秒,样本服务,,4,3,3,4,3,4,3,4,4,3,4,4,3,3,3,4,2,2,3,3,4,4,70,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,20,22,14,14
5,2020/3/26 17:02:17,182秒,样本服务,,5,2,2,2,3,3,2,3,3,2,4,3,3,2,1,2,2,2,2,1,3,2,49,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,14,18,9,8
6,2020/3/26 17:02:19,259秒,样本服务,,2,2,3,1,1,1,4,2,3,4,4,4,3,1,2,1,1,2,1,4,2,1,47,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,12,20,7,8
7,2020/3/26 17:02:57,222秒,样本服务,,1,2,3,2,2,2,3,3,4,3,2,2,4,2,3,3,2,2,1,1,2,1,49,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,14,18,12,5
8,2020/3/26 17:03:17,181秒,样本服务,,3,3,3,1,3,2,2,3,1,3,4,4,3,2,2,1,1,1,1,2,2,2,46,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,14,18,7,7
9,2020/3/26 17:03:20,182秒,样本服务,,4,3,2,3,3,2,3,4,3,4,4,3,2,3,2,3,1,2,3,4,4,3,61,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,16,20,11,14
10,2020/3/26 17:03:33,195秒,样本服务,,3,2,3,4,2,1,3,2,4,4,3,4,3,2,1,2,1,2,3,2,1,2,51,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,15,20,8,8
11,2020/3/26 17:03:37,203秒,样本服务,,2,1,3,2,1,1,4,3,4,3,3,4,3,2,3,3,1,3,1,3,3,2,53,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,12,20,12,9
12,2020/3/26 17:04:33,189秒,样本服务,,5,2,2,1,2,2,2,3,3,3,4,3,2,2,2,1,1,1,2,2,2,1,43,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,11,18,7,7
13,2020/3/26 17:05:22,182秒,样本服务,,1,3,4,2,3,2,3,4,3,4,2,4,3,4,2,3,2,3,4,2,3,4,64,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,17,20,14,13
14,2020/3/26 17:05:34,183秒,样本服务,,5,1,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,36,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,7,13,10,6
15,2020/3/26 17:06:48,246秒,样本服务,,3,4,4,3,3,3,4,3,2,4,1,4,3,1,1,1,1,4,1,1,3,1,52,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,21,17,8,6
16,2020/3/26 17:07:28,185秒,样本服务,,4,3,2,3,4,3,2,3,3,4,3,4,3,3,3,4,2,2,1,4,3,4,63,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,17,20,14,12
17,2020/3/26 17:07:35,190秒,样本服务,,1,3,3,3,4,2,2,1,3,4,4,2,2,1,4,4,1,1,2,2,3,4,55,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,17,16,11,11
18,2020/3/26 17:08:35,182秒,样本服务,,2,4,3,3,4,4,3,3,3,4,4,3,3,3,4,2,1,3,3,3,3,2,65,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,21,20,13,11
19,2020/3/26 17:09:29,307秒,样本服务,,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,65,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,18,19,16,12
21,2020/3/26 17:09:40,187秒,样本服务,,5,3,2,1,3,2,4,1,3,3,4,2,4,1,2,1,2,3,2,4,3,4,54,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,15,17,9,13
22,2020/3/26 17:09:59,188秒,样本服务,,3,4,4,1,4,3,4,4,4,3,1,4,3,4,4,4,1,4,1,4,1,1,63,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,20,19,17,7
23,2020/3/26 17:11:04,184秒,样本服务,,1,3,4,2,3,2,3,3,4,3,4,3,3,4,4,3,3,4,4,3,4,3,69,#西部资源重组媒体说明会# 【阙文彬回答媒体提问：继续加大稀贵金属投资】针对媒体关于公司主业方面的提问，西部资源实际控制人阙文彬说，从新能源到文化转到稀贵金属，我个人认为新的董事会或者新的经营班子接上后，应该在2亿-5亿的利润差不多，在这个基础上将现有的一些企业通过一种合法的途径出售，...全文： http://m.weibo.cn/1315587597/4010238174942685,HLT,joy,17,20,18,14
24,2020/3/26 17:11:41,182秒,样本服务,,3,3,4,3,4,3,2,3,4,2,3,4,2,3,4,3,4,2,3,4,2,3,65,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,19,18,16,12
25,2020/3/26 17:12:52,191秒,样本服务,,5,3,3,3,3,3,3,3,4,3,4,4,4,3,3,4,3,3,3,4,4,3,70,7月12日本报二版为您呈现：中国文物保护基金会召开专项基金工作座谈会、安徽铜陵全力抢险凤凰山铜矿金牛洞古采矿遗址、国博举办《四部医典》曼唐长卷——娘本唐卡艺术传承成果展、湖北实施“三级联审”模式，加快推进文物普查数据审核、新疆举办第一次全国可移动文物普查培训班、《南海诸岛地理志略》...全文： http://m.weibo.cn/1250227403/3997198805156773,HLT,joy,18,22,16,14
26,2020/3/26 17:12:57,193秒,样本服务,,2,3,3,2,2,2,3,3,3,3,4,3,4,3,2,3,2,2,3,3,2,2,57,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,15,20,12,10
27,2020/3/26 17:12:58,262秒,样本服务,,2,2,3,3,3,3,4,3,4,3,2,4,4,2,2,2,1,3,2,3,2,1,56,#聚焦赣州#【[心]爸妈在哪里？崇义文昌塔旁发现的小男孩至今还在福利院】8月17日，一则“崇义县横水派出所民警在文昌塔附近一脐橙园树下，发现一名哭泣的小男孩至今无人认领”的消息，在微信朋友圈广泛转发，文章中还附有几张小男孩的照片。当日下午，记者了解到，目前小男孩经医院检查无碍后已被送往...全文： http://m.weibo.cn/1970239225/4009774025014136,HLT,sadness,18,20,10,8
28,2020/3/26 17:13:17,223秒,样本服务,,4,3,2,1,3,4,3,4,2,1,4,3,2,1,2,1,1,2,3,4,3,4,53,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,16,16,7,14
30,2020/3/26 17:13:38,184秒,样本服务,,3,3,3,2,3,2,3,3,3,4,3,4,4,3,3,4,2,2,3,4,3,4,65,#鹤壁身边事# 【淇滨区兰苑社区刘振强：带爸妈旅行，收获满满的幸福】“我父亲一直想出门走走，特别想去北京看一看。我以前没有在意，感觉父母还年轻，以后有的是机会。直到父亲生了一场大病，需要借助轮椅出行，我才感到了后悔，幸好还来得及补救。”8月16日，淇滨区兰苑社区的刘振强告诉记者，最近他...全文： http://m.weibo.cn/2514256341/4009491428875467,HLT,joy,16,21,14,14
32,2020/3/26 17:14:41,181秒,样本服务,,4,3,2,3,3,4,3,4,4,2,4,3,2,1,2,3,2,1,3,4,2,3,58,#里约奥运会# 【“不懂球的胖纸”辛苦啦[威武]】那位中国乒乓天团背后的胖子[偷笑]，对！刘国梁，绝对是个全能多面手。魔鬼训练队员，提供呐喊、助威、唤醒服务，送水送毛巾，么么哒队员[亲亲]，还得亲自煮面犒赏三军......于是中国连续三届奥运拿下乒乓全部金牌[奥运金牌]。有网友说：“又当爹又当妈...全文： http://m.weibo.cn/1891503444/4009944795388322,HLT,joy,18,19,9,12
